date,district,wind_speed,pressure,humidity,cyclone
2025-12-15,Sivaganga,77,969,86,0
2025-12-18,Sivaganga,76,971,99,0
2025-12-21,Sivaganga,64,965,63,0
2025-12-24,Sivaganga,114,953,87,1
2025-12-27,Sivaganga,53,999,78,0
2025-12-30,Sivaganga,149,999,86,0
2025-01-01,Tirupur,109,1003,58,0
2025-01-04,Tirupur,83,982,71,0
2025-01-07,Tirupur,59,953,99,0
2025-01-10,Tirupur,111,987,71,0
2025-01-13,Tirupur,71,992,69,0
2025-01-16,Tirupur,106,994,77,0
2025-01-19,Tirupur,141,1011,87,0
2025-01-22,Tirupur,34,968,65,0
2025-01-25,Tirupur,152,991,80,0
2025-01-28,Tirupur,138,982,86,0
2025-01-31,Tirupur,119,956,83,0
2025-02-03,Tirupur,117,986,55,0
2025-02-06,Tirupur,38,981,55,0
2025-02-09,Tirupur,96,951,98,0
2025-02-12,Tirupur,87,1020,66,0
2025-02-15,Tirupur,113,950,69,0
2025-02-18,Tirupur,64,951,95,0
2025-02-21,Tirupur,73,994,94,0
2025-02-24,Tirupur,134,981,65,0
2025-02-27,Tirupur,117,994,100,0
2025-03-02,Tirupur,154,988,63,0
2025-03-05,Tirupur,115,1004,85,0
2025-03-08,Tirupur,141,1020,96,0
2025-03-11,Tirupur,149,1010,62,0
2025-03-14,Tirupur,152,960,89,1
2025-03-17,Tirupur,50,1008,62,0
2025-03-20,Tirupur,45,967,68,0
2025-03-23,Tirupur,80,1007,69,0
2025-03-26,Tirupur,129,1008,88,0
2025-03-29,Tirupur,82,964,83,0
2025-04-01,Tirupur,49,963,75,0
2025-04-04,Tirupur,87,971,79,0
2025-04-07,Tirupur,152,990,75,0
2025-04-10,Tirupur,121,997,88,0
2025-04-13,Tirupur,40,979,74,0
2025-04-16,Tirupur,83,997,76,0
2025-04-19,Tirupur,66,969,77,0
2025-04-22,Tirupur,41,1007,84,0
2025-04-25,Tirupur,121,983,84,0
2025-04-28,Tirupur,106,1019,91,0
2025-05-01,Tirupur,48,962,75,0
2025-05-04,Tirupur,96,993,69,0
2025-05-07,Tirupur,43,989,98,0
2025-05-10,Tirupur,137,979,58,0
2025-05-13,Tirupur,125,1011,55,0
2025-05-16,Tirupur,78,998,58,0
2025-05-19,Tirupur,50,965,83,0
2025-05-22,Tirupur,102,987,80,0
2025-05-25,Tirupur,153,978,76,0
2025-05-28,Tirupur,55,981,77,0
2025-05-31,Tirupur,86,972,93,0
2025-06-03,Tirupur,81,954,96,0
2025-06-06,Tirupur,56,964,82,0
2025-06-09,Tirupur,56,960,95,0
2025-06-12,Tirupur,121,972,69,0
2025-06-15,Tirupur,159,963,89,1
2025-06-18,Tirupur,159,1011,69,0
2025-06-21,Tirupur,41,971,91,0
2025-06-24,Tirupur,94,959,72,0
2025-06-27,Tirupur,71,955,92,0
2025-06-30,Tirupur,152,962,61,0
2025-07-03,Tirupur,37,970,74,0
2025-07-06,Tirupur,53,998,92,0
2025-07-09,Tirupur,100,979,72,0
2025-07-12,Tirupur,39,958,86,0
2025-07-15,Tirupur,129,1014,82,0
2025-07-18,Tirupur,41,955,87,0
2025-07-21,Tirupur,59,988,100,0
2025-07-24,Tirupur,58,1008,80,0
2025-07-27,Tirupur,92,996,84,0
2025-07-30,Tirupur,155,960,100,1
2025-08-02,Tirupur,135,1017,74,0
2025-08-05,Tirupur,145,991,66,0
2025-08-08,Tirupur,101,953,65,0
2025-08-11,Tirupur,128,990,66,0
2025-08-14,Tirupur,50,987,72,0
2025-08-17,Tirupur,76,957,75,0
2025-08-20,Tirupur,154,956,79,0
2025-08-23,Tirupur,94,958,78,0
2025-08-26,Tirupur,120,960,55,0
2025-08-29,Tirupur,105,959,72,0
2025-09-01,Tirupur,82,990,67,0
2025-09-04,Tirupur,146,997,87,0
2025-09-07,Tirupur,97,1018,75,0
2025-09-10,Tirupur,71,966,58,0
2025-09-13,Tirupur,85,978,100,0
2025-09-16,Tirupur,147,951,65,0
2025-09-19,Tirupur,83,956,95,0
2025-09-22,Tirupur,39,1016,64,0
2025-09-25,Tirupur,124,974,73,0
2025-09-28,Tirupur,49,1012,55,0
2025-10-01,Tirupur,94,1012,78,0
2025-10-04,Tirupur,43,998,60,0
2025-10-07,Tirupur,122,1011,99,0
2025-10-10,Tirupur,49,967,96,0
2025-10-13,Tirupur,34,996,55,0
2025-10-16,Tirupur,71,1017,93,0
2025-10-19,Tirupur,47,986,72,0
2025-10-22,Tirupur,54,988,57,0
2025-10-25,Tirupur,81,1009,81,0
2025-10-28,Tirupur,94,981,86,0
2025-10-31,Tirupur,157,957,77,0
2025-11-03,Tirupur,99,978,77,0
2025-11-06,Tirupur,72,967,92,0
2025-11-09,Tirupur,98,986,87,0
2025-11-12,Tirupur,34,995,72,0
2025-11-15,Tirupur,82,991,69,0
2025-11-18,Tirupur,95,1007,62,0
2025-11-21,Tirupur,140,954,93,1
2025-11-24,Tirupur,52,964,57,0
2025-11-27,Tirupur,90,969,67,0
2025-11-30,Tirupur,125,959,79,0
2025-12-03,Tirupur,103,1017,78,0
2025-12-06,Tirupur,148,1016,95,0
2025-12-09,Tirupur,140,1019,64,0
2025-12-12,Tirupur,40,1019,55,0
2025-12-15,Tirupur,137,997,61,0
2025-12-18,Tirupur,141,1016,66,0
2025-12-21,Tirupur,69,1009,55,0
2025-12-24,Tirupur,118,989,80,0
2025-12-27,Tirupur,47,967,57,0
2025-12-30,Tirupur,96,978,84,0
2025-01-01,Villupuram,100,991,80,0
2025-01-04,Villupuram,73,995,61,0
2025-01-07,Villupuram,118,964,86,1
2025-01-10,Villupuram,152,989,95,0
2025-01-13,Villupuram,110,973,82,0
2025-01-16,Villupuram,153,982,80,0
2025-01-19,Villupuram,109,997,61,0
2025-01-22,Villupuram,109,964,67,0
2025-01-25,Villupuram,153,1003,59,0
2025-01-28,Villupuram,44,1008,65,0
2025-01-31,Villupuram,69,955,88,0
2025-02-03,Villupuram,81,979,84,0
2025-02-06,Villupuram,105,1009,75,0
2025-02-09,Villupuram,153,962,81,0
2025-02-12,Villupuram,94,986,84,0
2025-02-15,Villupuram,100,1003,66,0
2025-02-18,Villupuram,78,967,80,0
2025-02-21,Villupuram,138,961,79,0
2025-02-24,Villupuram,80,967,95,0
2025-02-27,Villupuram,147,1007,83,0
2025-03-02,Villupuram,36,968,61,0
2025-03-05,Villupuram,100,995,63,0
2025-03-08,Villupuram,38,967,82,0
2025-03-11,Villupuram,114,1004,83,0
2025-03-14,Villupuram,95,964,73,0
2025-03-17,Villupuram,36,993,88,0
2025-03-20,Villupuram,82,978,100,0
2025-03-23,Villupuram,57,985,81,0
2025-03-26,Villupuram,76,1009,83,0
2025-03-29,Villupuram,139,983,98,0
2025-04-01,Villupuram,155,1015,88,0
2025-04-04,Villupuram,157,999,77,0
2025-04-07,Villupuram,151,1014,79,0
2025-04-10,Villupuram,32,971,93,0
2025-04-13,Villupuram,73,1019,57,0
2025-04-16,Villupuram,62,1008,85,0
2025-04-19,Villupuram,101,992,66,0
2025-04-22,Villupuram,53,1000,100,0
2025-04-25,Villupuram,74,984,57,0
2025-04-28,Villupuram,100,1009,61,0
2025-05-01,Villupuram,63,982,87,0
2025-05-04,Villupuram,136,965,90,1
2025-05-07,Villupuram,103,1013,84,0
2025-05-10,Villupuram,82,1012,93,0
2025-05-13,Villupuram,122,1001,79,0
2025-05-16,Villupuram,160,963,76,0
2025-05-19,Villupuram,157,984,100,0
2025-05-22,Villupuram,122,963,95,1
2025-05-25,Villupuram,153,993,95,0
2025-05-28,Villupuram,70,954,67,0
2025-05-31,Villupuram,96,982,57,0
2025-06-03,Villupuram,73,1006,99,0
2025-06-06,Villupuram,116,984,92,0
2025-06-09,Villupuram,91,981,74,0
2025-06-12,Villupuram,67,954,65,0
2025-06-15,Villupuram,148,969,71,0
2025-06-18,Villupuram,123,987,94,0
2025-06-21,Villupuram,38,988,82,0
2025-06-24,Villupuram,143,980,88,0
2025-06-27,Villupuram,126,978,86,1
2025-06-30,Villupuram,55,953,83,0
2025-07-03,Villupuram,109,960,87,1
2025-07-06,Villupuram,108,1011,86,0
2025-07-09,Villupuram,102,1012,81,0
2025-07-12,Villupuram,100,965,71,0
2025-07-15,Villupuram,32,995,76,0
2025-07-18,Villupuram,51,984,95,0
2025-07-21,Villupuram,68,1011,86,0
2025-07-24,Villupuram,37,982,68,0
2025-07-27,Villupuram,84,1019,90,0
2025-07-30,Villupuram,95,991,61,0
2025-08-02,Villupuram,76,1014,55,0
2025-08-05,Villupuram,98,998,76,0
2025-08-08,Villupuram,48,1010,73,0
2025-08-11,Villupuram,91,983,75,0
2025-08-14,Villupuram,72,1017,83,0
2025-08-17,Villupuram,36,957,89,0
2025-08-20,Villupuram,130,956,56,0
2025-08-23,Villupuram,98,1017,71,0
2025-08-26,Villupuram,40,972,56,0
2025-08-29,Villupuram,109,1004,57,0
2025-09-01,Villupuram,38,1008,80,0
2025-09-04,Villupuram,114,1001,88,0
2025-09-07,Villupuram,78,967,64,0
2025-09-10,Villupuram,31,1000,66,0
2025-09-13,Villupuram,119,1011,65,0
2025-09-16,Villupuram,129,973,87,1
2025-09-19,Villupuram,128,1010,56,0
2025-09-22,Villupuram,87,980,97,0
2025-09-25,Villupuram,62,999,95,0
2025-09-28,Villupuram,97,989,97,0
2025-10-01,Villupuram,108,965,58,0
2025-10-04,Villupuram,94,965,60,0
2025-10-07,Villupuram,52,951,79,0
2025-10-10,Villupuram,40,1011,55,0
2025-10-13,Villupuram,53,1013,93,0
2025-10-16,Villupuram,87,951,90,0
2025-10-19,Villupuram,38,986,87,0
2025-10-22,Villupuram,57,1020,66,0
2025-10-25,Villupuram,81,983,97,0
2025-10-28,Villupuram,145,983,58,0
2025-10-31,Villupuram,78,974,67,0
2025-11-03,Villupuram,59,982,81,0
2025-11-06,Villupuram,50,966,99,0
2025-11-09,Villupuram,143,991,75,0
2025-11-12,Villupuram,105,954,88,1
2025-11-15,Villupuram,99,985,65,0
2025-11-18,Villupuram,104,1014,66,0
2025-11-21,Villupuram,142,972,55,0
2025-11-24,Villupuram,156,951,64,0
2025-11-27,Villupuram,31,1007,79,0
2025-11-30,Villupuram,160,1009,88,0
2025-12-03,Villupuram,146,984,79,0
2025-12-06,Villupuram,153,950,71,0
2025-12-09,Villupuram,101,976,71,0
2025-12-12,Villupuram,115,1014,71,0
2025-12-15,Villupuram,64,956,97,0
2025-12-18,Villupuram,54,1018,93,0
2025-12-21,Villupuram,99,1011,75,0
2025-12-24,Villupuram,34,997,56,0
2025-12-27,Villupuram,59,960,91,0
2025-12-30,Villupuram,37,976,67,0
2025-01-01,Dharmapuri,96,993,87,0
2025-01-04,Dharmapuri,115,1001,83,0
2025-01-07,Dharmapuri,102,989,84,0
2025-01-10,Dharmapuri,78,973,81,0
2025-01-13,Dharmapuri,112,1014,78,0
2025-01-16,Dharmapuri,158,1016,95,0
2025-01-19,Dharmapuri,157,952,76,0
2025-01-22,Dharmapuri,91,953,86,0
2025-01-25,Dharmapuri,138,952,81,0
2025-01-28,Dharmapuri,58,991,96,0
2025-01-31,Dharmapuri,106,1009,89,0
2025-02-03,Dharmapuri,101,997,88,0
2025-02-06,Dharmapuri,128,1013,90,0
2025-02-09,Dharmapuri,58,958,56,0
2025-02-12,Dharmapuri,32,1010,56,0
2025-02-15,Dharmapuri,85,954,73,0
2025-02-18,Dharmapuri,151,992,83,0
2025-02-21,Dharmapuri,41,988,58,0
2025-02-24,Dharmapuri,145,979,86,1
2025-02-27,Dharmapuri,44,983,97,0
2025-03-02,Dharmapuri,93,965,82,0
2025-03-05,Dharmapuri,33,1015,73,0
2025-03-08,Dharmapuri,128,980,83,0
2025-03-11,Dharmapuri,115,1019,88,0
2025-03-14,Dharmapuri,108,1010,96,0
2025-03-17,Dharmapuri,35,967,73,0
2025-03-20,Dharmapuri,87,963,99,0
2025-03-23,Dharmapuri,125,977,88,1
2025-03-26,Dharmapuri,37,975,95,0
2025-03-29,Dharmapuri,135,983,79,0
2025-04-01,Dharmapuri,159,969,98,1
2025-04-04,Dharmapuri,145,967,60,0
2025-04-07,Dharmapuri,132,981,86,0
2025-04-10,Dharmapuri,129,966,56,0
2025-04-13,Dharmapuri,62,1012,94,0
2025-04-16,Dharmapuri,93,958,64,0
2025-04-19,Dharmapuri,110,954,57,0
2025-04-22,Dharmapuri,112,967,63,0
2025-04-25,Dharmapuri,110,1008,86,0
2025-04-28,Dharmapuri,155,994,55,0
2025-05-01,Dharmapuri,146,1008,86,0
2025-05-04,Dharmapuri,32,986,72,0
2025-05-07,Dharmapuri,152,1015,55,0
2025-05-10,Dharmapuri,43,991,66,0
2025-05-13,Dharmapuri,158,953,79,0
2025-05-16,Dharmapuri,48,977,71,0
2025-05-19,Dharmapuri,122,958,79,0
2025-05-22,Dharmapuri,63,951,59,0
2025-05-25,Dharmapuri,66,961,99,0
2025-05-28,Dharmapuri,126,955,83,0
2025-05-31,Dharmapuri,71,1001,68,0
2025-06-03,Dharmapuri,89,963,89,0
2025-06-06,Dharmapuri,59,960,93,0
2025-06-09,Dharmapuri,95,972,97,0
2025-06-12,Dharmapuri,39,975,75,0
2025-06-15,Dharmapuri,72,1000,77,0
2025-06-18,Dharmapuri,85,987,69,0
2025-06-21,Dharmapuri,75,996,58,0
2025-06-24,Dharmapuri,116,952,61,0
2025-06-27,Dharmapuri,145,951,59,0
2025-06-30,Dharmapuri,122,1002,58,0
2025-07-03,Dharmapuri,116,971,72,0
2025-07-06,Dharmapuri,33,955,85,0
2025-07-09,Dharmapuri,72,963,63,0
2025-07-12,Dharmapuri,132,1014,68,0
2025-07-15,Dharmapuri,131,975,85,0
2025-07-18,Dharmapuri,107,952,56,0
2025-07-21,Dharmapuri,133,981,84,0
2025-07-24,Dharmapuri,87,995,68,0
2025-07-27,Dharmapuri,151,973,79,0
2025-07-30,Dharmapuri,47,994,72,0
2025-08-02,Dharmapuri,131,1020,56,0
2025-08-05,Dharmapuri,89,966,60,0
2025-08-08,Dharmapuri,67,1019,94,0
2025-08-11,Dharmapuri,152,976,70,0
2025-08-14,Dharmapuri,66,952,91,0
2025-08-17,Dharmapuri,113,997,85,0
2025-08-20,Dharmapuri,51,1007,66,0
2025-08-23,Dharmapuri,70,970,82,0
2025-08-26,Dharmapuri,46,965,74,0
2025-08-29,Dharmapuri,115,963,94,1
2025-09-01,Dharmapuri,153,978,66,0
2025-09-04,Dharmapuri,75,996,91,0
2025-09-07,Dharmapuri,150,988,83,0
2025-09-10,Dharmapuri,47,994,71,0
2025-09-13,Dharmapuri,99,1010,99,0
2025-09-16,Dharmapuri,93,1013,84,0
2025-09-19,Dharmapuri,91,988,67,0
2025-09-22,Dharmapuri,131,976,63,0
2025-09-25,Dharmapuri,147,974,57,0
2025-09-28,Dharmapuri,41,977,99,0
2025-10-01,Dharmapuri,83,1011,93,0
2025-10-04,Dharmapuri,151,956,88,1
2025-10-07,Dharmapuri,160,984,87,0
2025-10-10,Dharmapuri,77,976,56,0
2025-10-13,Dharmapuri,61,952,86,0
2025-10-16,Dharmapuri,132,1007,61,0
2025-10-19,Dharmapuri,140,983,96,0
2025-10-22,Dharmapuri,47,957,98,0
2025-10-25,Dharmapuri,150,988,95,0
2025-10-28,Dharmapuri,44,1013,76,0
2025-10-31,Dharmapuri,61,989,81,0
2025-11-03,Dharmapuri,126,972,87,1
2025-11-06,Dharmapuri,68,970,73,0
2025-11-09,Dharmapuri,103,974,56,0
2025-11-12,Dharmapuri,106,951,63,0
2025-11-15,Dharmapuri,98,997,96,0
2025-11-18,Dharmapuri,53,997,71,0
2025-11-21,Dharmapuri,124,1001,61,0
2025-11-24,Dharmapuri,115,1016,60,0
2025-11-27,Dharmapuri,79,968,57,0
2025-11-30,Dharmapuri,109,967,66,0
2025-12-03,Dharmapuri,103,1004,67,0
2025-12-06,Dharmapuri,43,980,91,0
2025-12-09,Dharmapuri,157,1005,86,0
2025-12-12,Dharmapuri,127,1011,65,0
2025-12-15,Dharmapuri,108,972,73,0
2025-12-18,Dharmapuri,66,997,55,0
2025-12-21,Dharmapuri,81,967,75,0
2025-12-24,Dharmapuri,128,995,73,0
2025-12-27,Dharmapuri,85,998,72,0
2025-12-30,Dharmapuri,91,1012,84,0
2025-01-01,Ariyalur,104,1008,70,0
2025-01-04,Ariyalur,150,979,100,1
2025-01-07,Ariyalur,33,989,56,0
2025-01-10,Ariyalur,154,966,61,0
2025-01-13,Ariyalur,148,1004,88,0
2025-01-16,Ariyalur,113,1019,61,0
2025-01-19,Ariyalur,114,966,59,0
2025-01-22,Ariyalur,107,977,69,0
2025-01-25,Ariyalur,98,989,87,0
2025-01-28,Ariyalur,97,982,89,0
2025-01-31,Ariyalur,132,1011,85,0
2025-02-03,Ariyalur,152,960,76,0
2025-02-06,Ariyalur,155,979,82,0
2025-02-09,Ariyalur,42,961,60,0
2025-02-12,Ariyalur,75,983,74,0
2025-02-15,Ariyalur,73,976,85,0
2025-02-18,Ariyalur,79,1003,76,0
2025-02-21,Ariyalur,85,1001,74,0
2025-02-24,Ariyalur,145,985,59,0
2025-02-27,Ariyalur,105,985,94,0
2025-03-02,Ariyalur,81,1013,74,0
2025-03-05,Ariyalur,130,1013,81,0
2025-03-08,Ariyalur,49,996,96,0
2025-03-11,Ariyalur,156,1014,63,0
2025-03-14,Ariyalur,127,1002,62,0
2025-03-17,Ariyalur,150,953,64,0
2025-03-20,Ariyalur,60,992,97,0
2025-03-23,Ariyalur,157,999,66,0
2025-03-26,Ariyalur,138,963,80,0
2025-03-29,Ariyalur,49,1002,67,0
2025-04-01,Ariyalur,70,969,68,0
2025-04-04,Ariyalur,97,974,82,0
2025-04-07,Ariyalur,105,1015,79,0
2025-04-10,Ariyalur,73,960,90,0
2025-04-13,Ariyalur,98,992,85,0
2025-04-16,Ariyalur,126,974,67,0
2025-04-19,Ariyalur,158,999,94,0
2025-04-22,Ariyalur,60,1011,68,0
2025-04-25,Ariyalur,109,961,94,1
2025-04-28,Ariyalur,101,1000,96,0
2025-05-01,Ariyalur,133,999,70,0
2025-05-04,Ariyalur,49,991,89,0
2025-05-07,Ariyalur,90,995,76,0
2025-05-10,Ariyalur,156,968,81,0
2025-05-13,Ariyalur,40,984,94,0
2025-05-16,Ariyalur,118,954,61,0
2025-05-19,Ariyalur,130,997,67,0
2025-05-22,Ariyalur,117,982,73,0
2025-05-25,Ariyalur,113,963,73,0
2025-05-28,Ariyalur,148,973,68,0
2025-05-31,Ariyalur,49,973,89,0
2025-06-03,Ariyalur,53,979,79,0
2025-06-06,Ariyalur,65,996,100,0
2025-06-09,Ariyalur,41,979,74,0
2025-06-12,Ariyalur,122,978,71,0
2025-06-15,Ariyalur,83,960,79,0
2025-06-18,Ariyalur,131,952,60,0
2025-06-21,Ariyalur,63,1001,97,0
2025-06-24,Ariyalur,142,957,58,0
2025-06-27,Ariyalur,39,1005,95,0
2025-06-30,Ariyalur,62,1020,75,0
2025-07-03,Ariyalur,159,974,66,0
2025-07-06,Ariyalur,78,997,78,0
2025-07-09,Ariyalur,82,988,91,0
2025-07-12,Ariyalur,82,994,83,0
2025-07-15,Ariyalur,137,954,63,0
2025-07-18,Ariyalur,92,981,59,0
2025-07-21,Ariyalur,46,972,90,0
2025-07-24,Ariyalur,121,1007,92,0
2025-07-27,Ariyalur,86,984,75,0
2025-07-30,Ariyalur,51,979,84,0
2025-08-02,Ariyalur,139,964,59,0
2025-08-05,Ariyalur,31,977,76,0
2025-08-08,Ariyalur,33,965,84,0
2025-08-11,Ariyalur,57,959,63,0
2025-08-14,Ariyalur,30,996,71,0
2025-08-17,Ariyalur,119,967,73,0
2025-08-20,Ariyalur,104,987,69,0
2025-08-23,Ariyalur,75,995,99,0
2025-08-26,Ariyalur,158,984,100,0
2025-08-29,Ariyalur,120,1011,63,0
2025-09-01,Ariyalur,120,981,69,0
2025-09-04,Ariyalur,37,954,61,0
2025-09-07,Ariyalur,111,953,60,0
2025-09-10,Ariyalur,111,998,78,0
2025-09-13,Ariyalur,157,960,62,0
2025-09-16,Ariyalur,141,952,60,0
2025-09-19,Ariyalur,119,983,88,0
2025-09-22,Ariyalur,76,976,84,0
2025-09-25,Ariyalur,133,1002,63,0
2025-09-28,Ariyalur,73,1020,69,0
2025-10-01,Ariyalur,77,959,85,0
2025-10-04,Ariyalur,126,973,87,1
2025-10-07,Ariyalur,83,978,65,0
2025-10-10,Ariyalur,86,994,77,0
2025-10-13,Ariyalur,68,1010,69,0
2025-10-16,Ariyalur,103,995,88,0
2025-10-19,Ariyalur,69,952,99,0
2025-10-22,Ariyalur,117,954,75,0
2025-10-25,Ariyalur,81,977,63,0
2025-10-28,Ariyalur,118,998,92,0
2025-10-31,Ariyalur,99,1018,74,0
2025-11-03,Ariyalur,124,995,70,0
2025-11-06,Ariyalur,146,971,87,1
2025-11-09,Ariyalur,87,976,94,0
2025-11-12,Ariyalur,67,977,82,0
2025-11-15,Ariyalur,124,1014,91,0
2025-11-18,Ariyalur,44,986,84,0
2025-11-21,Ariyalur,55,970,74,0
2025-11-24,Ariyalur,92,955,98,0
2025-11-27,Ariyalur,92,972,91,0
2025-11-30,Ariyalur,68,985,85,0
2025-12-03,Ariyalur,85,975,97,0
2025-12-06,Ariyalur,150,979,91,1
2025-12-09,Ariyalur,62,978,91,0
2025-12-12,Ariyalur,44,970,98,0
2025-12-15,Ariyalur,127,967,88,1
2025-12-18,Ariyalur,128,963,77,0
2025-12-21,Ariyalur,102,993,91,0
2025-12-24,Ariyalur,31,1018,92,0
2025-12-27,Ariyalur,115,991,96,0
2025-12-30,Ariyalur,123,981,96,0
2025-01-01,Tiruvarur,157,983,70,0
2025-01-04,Tiruvarur,112,1013,80,0
2025-01-07,Tiruvarur,126,971,73,0
2025-01-10,Tiruvarur,46,1013,88,0
2025-01-13,Tiruvarur,47,976,76,0
2025-01-16,Tiruvarur,39,1020,97,0
2025-01-19,Tiruvarur,106,996,76,0
2025-01-22,Tiruvarur,148,1010,90,0
2025-01-25,Tiruvarur,79,953,61,0
2025-01-28,Tiruvarur,144,1010,74,0
2025-01-31,Tiruvarur,56,957,89,0
2025-02-03,Tiruvarur,113,1011,62,0
2025-02-06,Tiruvarur,112,955,66,0
2025-02-09,Tiruvarur,160,965,86,1
2025-02-12,Tiruvarur,63,999,69,0
2025-02-15,Tiruvarur,75,1018,91,0
2025-02-18,Tiruvarur,87,985,97,0
2025-02-21,Tiruvarur,40,965,99,0
2025-02-24,Tiruvarur,73,965,69,0
2025-02-27,Tiruvarur,118,995,67,0
2025-03-02,Tiruvarur,129,986,67,0
2025-03-05,Tiruvarur,65,979,70,0
2025-03-08,Tiruvarur,103,1013,99,0
2025-03-11,Tiruvarur,148,1010,90,0
2025-03-14,Tiruvarur,112,1016,84,0
2025-03-17,Tiruvarur,54,1001,93,0
2025-03-20,Tiruvarur,81,977,84,0
2025-03-23,Tiruvarur,30,1014,75,0
2025-03-26,Tiruvarur,135,971,90,1
2025-03-29,Tiruvarur,93,977,65,0
2025-04-01,Tiruvarur,124,988,59,0
2025-04-04,Tiruvarur,87,962,75,0
2025-04-07,Tiruvarur,110,1010,89,0
2025-04-10,Tiruvarur,103,1007,66,0
2025-04-13,Tiruvarur,95,955,73,0
2025-04-16,Tiruvarur,51,967,77,0
2025-04-19,Tiruvarur,82,954,90,0
2025-04-22,Tiruvarur,53,963,63,0
2025-04-25,Tiruvarur,149,1014,59,0
2025-04-28,Tiruvarur,41,959,88,0
2025-05-01,Tiruvarur,156,973,93,1
2025-05-04,Tiruvarur,75,951,58,0
2025-05-07,Tiruvarur,101,970,67,0
2025-05-10,Tiruvarur,118,1012,72,0
2025-05-13,Tiruvarur,94,968,59,0
2025-05-16,Tiruvarur,139,1016,92,0
2025-05-19,Tiruvarur,89,1012,91,0
2025-05-22,Tiruvarur,50,1019,89,0
2025-05-25,Tiruvarur,147,951,57,0
2025-05-28,Tiruvarur,125,1015,78,0
2025-05-31,Tiruvarur,71,972,60,0
2025-06-03,Tiruvarur,152,957,88,1
2025-06-06,Tiruvarur,32,1002,78,0
2025-06-09,Tiruvarur,44,999,79,0
2025-06-12,Tiruvarur,148,957,73,0
2025-06-15,Tiruvarur,153,1015,87,0
2025-06-18,Tiruvarur,113,968,62,0
2025-06-21,Tiruvarur,69,1009,77,0
2025-06-24,Tiruvarur,46,999,89,0
2025-06-27,Tiruvarur,153,950,100,1
2025-06-30,Tiruvarur,124,994,75,0
2025-07-03,Tiruvarur,82,1012,58,0
2025-07-06,Tiruvarur,84,1011,83,0
2025-07-09,Tiruvarur,87,960,79,0
2025-07-12,Tiruvarur,63,1001,99,0
2025-07-15,Tiruvarur,63,988,68,0
2025-07-18,Tiruvarur,60,1001,71,0
2025-07-21,Tiruvarur,90,962,65,0
2025-07-24,Tiruvarur,42,975,95,0
2025-07-27,Tiruvarur,148,988,74,0
2025-07-30,Tiruvarur,71,966,86,0
2025-08-02,Tiruvarur,86,956,79,0
2025-08-05,Tiruvarur,105,961,69,0
2025-08-08,Tiruvarur,90,954,92,0
2025-08-11,Tiruvarur,144,993,93,0
2025-08-14,Tiruvarur,148,952,90,1
2025-08-17,Tiruvarur,38,985,74,0
2025-08-20,Tiruvarur,133,984,63,0
2025-08-23,Tiruvarur,129,1011,99,0
2025-08-26,Tiruvarur,83,1013,77,0
2025-08-29,Tiruvarur,141,1001,86,0
2025-09-01,Tiruvarur,50,1018,81,0
2025-09-04,Tiruvarur,54,971,98,0
2025-09-07,Tiruvarur,142,1005,68,0
2025-09-10,Tiruvarur,94,1016,91,0
2025-09-13,Tiruvarur,50,1019,74,0
2025-09-16,Tiruvarur,30,1006,68,0
2025-09-19,Tiruvarur,134,980,71,0
2025-09-22,Tiruvarur,119,983,62,0
2025-09-25,Tiruvarur,61,964,70,0
2025-09-28,Tiruvarur,38,985,91,0
2025-10-01,Tiruvarur,93,1008,91,0
2025-10-04,Tiruvarur,126,1019,80,0
2025-10-07,Tiruvarur,76,975,84,0
2025-10-10,Tiruvarur,52,1017,69,0
2025-10-13,Tiruvarur,129,998,97,0
2025-10-16,Tiruvarur,96,967,69,0
2025-10-19,Tiruvarur,120,981,81,0
2025-10-22,Tiruvarur,111,1001,85,0
2025-10-25,Tiruvarur,156,987,59,0
2025-10-28,Tiruvarur,31,1010,88,0
2025-10-31,Tiruvarur,136,992,99,0
2025-11-03,Tiruvarur,59,954,73,0
2025-11-06,Tiruvarur,45,966,64,0
2025-11-09,Tiruvarur,141,992,75,0
2025-11-12,Tiruvarur,82,1018,64,0
2025-11-15,Tiruvarur,129,1020,68,0
2025-11-18,Tiruvarur,69,1013,55,0
2025-11-21,Tiruvarur,144,971,89,1
2025-11-24,Tiruvarur,98,1015,83,0
2025-11-27,Tiruvarur,95,996,84,0
2025-11-30,Tiruvarur,153,963,59,0
2025-12-03,Tiruvarur,124,997,60,0
2025-12-06,Tiruvarur,133,979,60,0
2025-12-09,Tiruvarur,107,954,69,0
2025-12-12,Tiruvarur,126,978,88,1
2025-12-15,Tiruvarur,64,1002,71,0
2025-12-18,Tiruvarur,124,977,79,0
2025-12-21,Tiruvarur,141,1015,75,0
2025-12-24,Tiruvarur,62,1020,97,0
2025-12-27,Tiruvarur,115,972,93,1
2025-12-30,Tiruvarur,133,987,66,0
2025-01-01,Perambalur,114,954,86,1
2025-01-04,Perambalur,129,987,69,0
2025-01-07,Perambalur,145,968,87,1
2025-01-10,Perambalur,30,982,79,0
2025-01-13,Perambalur,116,959,72,0
2025-01-16,Perambalur,98,1016,57,0
2025-01-19,Perambalur,47,997,87,0
2025-01-22,Perambalur,114,976,66,0
2025-01-25,Perambalur,118,995,65,0
2025-01-28,Perambalur,113,970,88,1
2025-01-31,Perambalur,131,962,70,0
